,index,AgeBins,Bldg Type,Gr Liv Area,Lot Frontage,Lot Area,Has2ndFloor,HasBasement,HasGarage,has_fireplace,Bedroom AbvGr,Kitchen AbvGr,Bathrooms,Overall Qual,SalePrice
2018,2438,1,1Fam,1886,73,11214,True,True,True,1,4,1,2.5,7,199900
2019,2439,1,1Fam,1671,58,10852,True,True,True,1,3,1,2.5,6,173000
2020,2440,0,1Fam,2322,73,12104,True,True,True,0,4,1,3.5,7,287602
2021,2441,1,1Fam,2291,66,8738,True,True,True,1,4,1,2.5,7,230000
2022,2443,1,1Fam,1976,84,9660,True,True,True,1,3,1,2.5,8,286000
2023,2444,1,1Fam,2234,83,9545,True,True,True,1,3,1,2.5,8,300000
2024,2447,1,1Fam,1924,78,12011,True,True,True,1,3,1,2.5,8,280000
2025,2451,1,1Fam,2494,90,10236,True,True,True,1,4,1,2.5,8,321000
2026,2454,0,1Fam,1964,75,12447,True,True,True,1,3,1,2.5,8,252000
2027,2455,0,1Fam,1670,49,15218,False,True,True,1,2,1,2.5,8,336820
2028,2457,0,1Fam,1660,85,10182,False,True,True,1,3,1,2.0,8,290000
2029,2458,0,1Fam,1616,73,8688,False,True,True,0,3,1,2.0,7,232000
2030,2459,0,1Fam,1504,85,10936,False,True,True,0,3,1,2.0,8,199000
2031,2460,0,1Fam,1278,72,8640,False,True,True,0,2,1,2.0,8,198600
2032,2462,0,1Fam,1489,81,11216,False,True,True,1,3,1,2.0,8,232600
2033,2463,0,1Fam,1939,84,10728,True,True,True,1,3,1,2.5,8,266000
2034,2464,0,1Fam,1553,65,8125,True,True,True,0,3,1,2.5,7,186500
2035,2465,0,1Fam,1716,65,8125,True,True,True,0,3,1,2.5,6,200825
2036,2466,0,1Fam,1576,65,8125,True,True,True,0,3,1,2.5,7,197000
2037,2467,0,1Fam,1262,60,7200,False,True,True,0,2,1,2.0,6,185000
2038,2468,0,1Fam,1266,62,7500,False,True,True,1,3,1,2.0,7,176000
2039,2469,0,1Fam,1301,60,7200,False,True,True,1,2,1,2.0,7,187750
2040,2470,0,1Fam,1142,74,7733,False,True,False,0,3,1,1.5,6,139500
2041,2471,0,1Fam,1400,91,11024,False,True,True,0,3,1,2.0,7,186800
2042,2472,0,1Fam,1131,63,13072,False,True,False,0,3,1,1.5,6,132000
2043,2474,0,1Fam,1158,63,13072,False,True,True,0,3,1,1.5,6,158000
2044,2475,0,1Fam,1686,65,7800,True,True,True,0,3,1,2.5,7,184000
2045,2476,0,1Fam,1585,74,7632,True,True,True,0,3,1,2.5,7,184900
2046,2477,1,1Fam,1837,70,8304,True,True,True,0,3,1,2.5,6,187000
2047,2478,1,1Fam,1603,65,7153,True,True,True,0,3,1,2.5,6,175900
2048,2480,1,TwnhsE,1398,50,7175,False,True,True,0,2,1,2.0,6,172000
2049,2481,1,TwnhsE,1217,50,7175,False,True,True,0,2,1,2.0,6,151000
2050,2482,1,1Fam,1320,70,9019,True,True,True,0,3,1,2.5,6,150000
2051,2483,2,1Fam,1056,70,8900,False,True,True,0,2,1,1.0,4,107000
2052,2485,2,1Fam,988,70,9100,False,True,True,0,3,1,1.0,5,129500
2053,2487,2,Duplex,1654,68,8927,True,False,True,0,4,2,2.0,6,119500
2054,2488,2,1Fam,1211,74,9240,False,True,True,1,2,1,1.0,5,144000
2055,2489,2,1Fam,1212,88,8471,False,True,True,1,3,1,1.0,6,151000
2056,2490,2,1Fam,984,74,9308,False,True,True,0,3,1,1.0,5,126000
2057,2491,2,1Fam,909,65,8450,False,True,True,0,3,1,1.0,5,116000
2058,2492,2,1Fam,925,74,8638,False,True,True,0,2,1,1.0,5,133500
2059,2493,2,1Fam,1024,74,13052,False,True,True,0,3,1,1.5,5,120875
2060,2494,2,1Fam,935,74,13526,False,True,True,0,3,1,1.0,5,137000
2061,2495,2,1Fam,912,74,8020,False,True,False,0,3,1,1.0,5,124000
2062,2496,2,1Fam,1236,65,6993,False,True,True,1,3,1,1.0,5,135000
2063,2497,2,1Fam,941,74,8789,False,True,True,1,3,1,1.0,5,129200
2064,2502,1,1Fam,2295,90,13346,True,True,True,1,4,1,2.5,7,268000
2065,2503,1,1Fam,1624,89,12461,False,True,True,1,2,1,2.0,8,262000
2066,2504,0,TwnhsE,1143,34,3628,False,True,True,1,1,1,1.5,7,176400
2067,2505,0,TwnhsE,1247,37,3316,False,True,True,1,1,1,1.5,8,197000
2068,2506,0,TwnhsE,1200,30,3180,True,True,True,0,2,1,2.5,7,151000
2069,2507,0,Twnhs,1223,24,2544,True,True,True,0,2,1,2.5,7,147400
2070,2508,0,Twnhs,1223,24,2544,True,True,True,0,2,1,2.5,7,149900
2071,2510,1,TwnhsE,1524,65,2998,True,True,True,0,2,1,2.5,6,166000
2072,2511,1,TwnhsE,1452,35,3735,True,True,True,0,3,1,2.5,7,183900
2073,2512,1,Twnhs,1382,65,2651,True,True,True,0,3,1,2.5,7,165000
2074,2513,0,TwnhsE,1080,65,4447,True,True,True,0,2,1,2.5,7,139000
2075,2515,0,1Fam,1568,60,7180,False,True,True,1,3,1,2.0,8,221000
2076,2516,1,TwnhsE,1494,30,9549,False,True,True,1,2,1,1.5,8,270000
2077,2517,2,1Fam,1208,71,11250,False,True,True,1,3,1,1.5,6,165000
2078,2518,2,Twnhs,1235,41,3760,False,True,True,1,1,1,1.0,8,214000
2079,2519,2,Twnhs,1036,36,3640,False,True,True,1,1,1,1.0,8,188000
2080,2520,2,TwnhsE,1226,40,3874,False,True,True,1,1,1,1.0,8,190000
2081,2521,2,Twnhs,1226,40,3876,False,True,True,1,1,1,1.0,8,170000
2082,2523,2,2fmCon,1193,79,13110,False,True,True,0,2,1,2.0,5,146500
2083,2524,2,1Fam,1920,102,10192,True,True,True,1,4,1,3.0,7,170000
2084,2525,2,1Fam,2156,81,20781,False,True,True,1,3,1,2.0,7,262500
2085,2526,2,1Fam,1416,90,11700,True,True,True,1,3,1,2.5,6,179900
2086,2528,2,1Fam,1790,80,10400,True,True,True,1,4,1,2.0,6,165150
2087,2529,2,1Fam,1334,78,10140,False,True,True,0,3,1,2.0,7,164500
2088,2530,2,1Fam,1164,80,9600,False,True,True,0,3,1,1.5,7,140000
2089,2531,2,1Fam,980,75,9750,False,True,True,0,3,1,2.0,5,135500
2090,2532,2,1Fam,1051,80,9600,False,True,True,0,3,1,1.0,5,142000
2091,2533,2,1Fam,1770,72,8640,True,True,True,0,4,1,1.5,5,155000
2092,2535,2,1Fam,1052,70,8400,False,True,True,0,3,1,1.5,5,138500
2093,2536,2,1Fam,898,70,8400,False,True,True,0,3,1,1.0,5,140000
2094,2537,2,1Fam,1051,74,9759,False,True,True,0,3,1,1.0,5,124400
2095,2538,2,1Fam,1141,80,9600,False,True,True,0,3,1,1.0,5,158000
2096,2539,2,1Fam,1200,71,9230,False,True,True,0,1,1,1.5,5,146000
2097,2540,2,1Fam,1993,81,14803,True,True,True,1,4,1,2.5,6,190000
2098,2541,2,1Fam,1050,74,10659,False,True,True,0,3,1,1.0,5,136500
2099,2542,2,1Fam,864,70,9100,False,True,True,0,3,1,1.0,5,129900
2100,2545,2,1Fam,1251,80,8800,False,True,True,1,3,1,1.0,6,160000
2101,2546,2,1Fam,1488,74,10368,False,True,True,1,3,1,1.5,6,167000
2102,2547,2,1Fam,1440,85,9350,True,True,True,1,4,1,1.5,5,157500
2103,2548,2,2fmCon,1095,75,10382,False,True,True,0,2,1,1.0,6,140000
2104,2550,2,1Fam,1248,80,10800,False,True,True,0,3,1,1.0,5,151500
2105,2551,3,1Fam,816,60,8550,False,True,True,1,2,1,1.0,6,129800
2106,2552,3,1Fam,1008,74,11425,False,True,True,1,2,1,1.0,5,137000
2107,2553,3,1Fam,1043,68,9724,False,True,True,1,2,1,1.0,5,137000
2108,2555,3,1Fam,869,51,5900,False,True,False,0,2,1,1.0,4,85500
2109,2556,3,1Fam,747,52,5825,False,True,True,0,1,1,1.0,4,79900
2110,2557,3,1Fam,1252,92,7438,True,True,True,0,3,1,1.0,5,127000
2111,2558,2,1Fam,1433,80,9600,False,True,True,1,3,1,1.0,5,161000
2112,2559,3,1Fam,1624,89,10858,False,True,True,1,2,1,1.0,5,146500
2113,2560,3,1Fam,1216,80,9600,False,True,True,0,3,1,1.0,5,135000
2114,2561,3,1Fam,2136,89,10680,False,True,True,0,4,1,2.0,5,137900
2115,2562,3,1Fam,1578,79,9490,True,True,True,1,3,1,1.0,6,133000
2116,2563,3,1Fam,1728,79,9462,True,True,True,1,3,1,1.5,5,137000
2117,2564,3,1Fam,936,82,9888,False,True,True,0,2,1,1.0,5,121000
2118,2565,2,Duplex,1584,74,8917,False,True,True,0,4,2,2.0,5,119000
2119,2566,2,1Fam,1246,74,12700,False,True,True,1,3,1,1.0,6,172000
2120,2568,2,1Fam,2157,88,14200,True,True,True,1,4,1,2.5,7,226000
2121,2571,2,1Fam,1008,109,9723,False,True,True,0,2,1,1.0,6,135000
2122,2572,2,Duplex,1190,70,7728,False,True,True,0,3,1,1.0,5,132500
2123,2573,2,1Fam,1144,70,8163,False,True,True,1,3,1,1.0,5,143000
2124,2574,2,1Fam,1364,70,8400,False,True,True,1,3,1,1.5,5,132000
2125,2575,2,1Fam,1383,80,11600,False,True,True,0,3,1,1.5,6,145250
2126,2576,2,1Fam,1336,74,9610,False,True,True,1,3,1,1.5,6,162000
2127,2578,2,1Fam,1092,69,14850,False,True,True,1,2,1,1.0,5,141000
2128,2579,2,1Fam,1124,72,10152,False,True,True,1,3,1,1.0,6,153000
2129,2580,2,1Fam,1236,72,10011,False,True,True,1,2,1,1.0,5,134450
2130,2581,2,Duplex,943,74,7032,False,True,True,1,2,1,1.0,5,135960
2131,2583,3,1Fam,1375,75,11310,False,True,True,1,2,1,1.0,6,140000
2132,2584,3,1Fam,1008,66,12778,False,True,True,0,2,1,1.0,5,139500
2133,2585,3,1Fam,1575,75,10170,False,True,True,1,2,1,1.5,6,155000
2134,2586,2,1Fam,1145,55,7700,False,True,True,0,3,1,1.0,5,127000
2135,2587,2,1Fam,1005,65,11050,False,True,True,1,2,1,1.0,5,133500
2136,2588,3,1Fam,1056,80,13600,False,True,True,0,3,1,1.5,5,125000
2137,2589,3,1Fam,884,85,15428,False,True,True,0,2,1,1.0,5,142000
2138,2591,2,1Fam,1384,70,13300,False,True,True,0,2,1,1.0,5,159000
2139,2593,3,1Fam,1312,50,7500,True,True,True,0,3,1,1.5,6,127000
2140,2594,3,1Fam,1310,50,7000,True,True,True,0,2,1,2.0,6,112000
2141,2595,3,1Fam,713,60,10410,False,True,True,0,2,1,1.0,3,99800
2142,2596,3,1Fam,833,90,5400,False,True,True,0,2,1,1.0,5,117000
2143,2598,3,1Fam,715,60,10914,False,True,True,0,2,1,1.0,3,68000
2144,2599,3,1Fam,720,60,7008,True,True,True,0,1,1,1.0,4,86900
2145,2600,3,1Fam,1130,60,10800,False,True,True,1,2,1,1.0,5,120000
2146,2601,3,1Fam,1595,60,7200,True,True,True,1,3,1,2.0,6,155500
2147,2604,3,2fmCon,2414,60,10800,True,True,True,1,3,2,2.0,5,160000
2148,2605,3,1Fam,1466,60,10800,True,True,True,1,3,1,2.0,5,170000
2149,2607,2,1Fam,1086,85,13400,False,True,True,1,3,1,1.0,5,159950
2150,2608,2,1Fam,1146,83,10184,False,True,True,1,3,1,1.0,6,165000
2151,2609,2,1Fam,1734,77,9786,True,True,True,1,3,1,1.5,6,159000
2152,2610,2,1Fam,1207,77,9510,False,True,True,0,3,1,1.5,6,147000
2153,2612,2,1Fam,1194,79,8910,False,True,True,1,3,1,1.0,6,159500
2154,2614,2,1Fam,816,73,7100,False,True,True,0,2,1,1.0,5,129900
2155,2615,2,1Fam,1773,80,10800,False,True,True,1,3,1,2.0,6,183000
2156,2616,2,1Fam,1472,86,11650,False,False,True,1,2,1,2.0,7,157500
2157,2617,2,1Fam,2448,74,18275,True,True,True,1,3,1,3.0,7,277500
2158,2618,2,1Fam,1600,47,16321,False,True,True,1,2,1,1.0,5,207500
2159,2619,3,1Fam,1521,60,12144,True,True,True,0,3,1,1.5,4,147500
2160,2621,3,1Fam,1040,60,7200,False,False,True,0,2,1,1.0,5,109500
2161,2622,3,1Fam,1040,60,7200,False,False,True,0,2,1,1.0,4,109900
2162,2623,2,1Fam,1040,70,7560,False,True,True,0,3,1,1.0,5,133700
2163,2624,3,Duplex,1040,60,8544,False,False,True,0,2,2,2.0,3,81400
2164,2625,3,Duplex,1040,74,8544,False,False,True,0,2,2,2.0,3,87500
2165,2626,3,Duplex,1040,60,8544,False,False,True,0,2,2,2.0,3,93500
2166,2627,2,Duplex,1556,75,8512,False,True,False,0,4,2,2.0,5,119000
2167,2628,2,1Fam,1150,70,7945,False,True,True,0,3,1,1.0,5,141000
2168,2629,2,1Fam,1150,70,7000,False,True,True,0,3,1,1.0,5,146000
2169,2630,2,1Fam,1348,69,7590,True,True,True,1,3,1,1.5,6,155000
2170,2631,2,1Fam,999,69,10205,False,True,True,0,3,1,1.0,5,134500
2171,2632,2,1Fam,1045,74,7400,False,True,True,0,3,1,1.0,7,120000
2172,2633,2,1Fam,864,70,7000,False,True,True,0,3,1,1.0,5,105000
2173,2634,2,2fmCon,1025,70,7000,False,True,False,0,3,1,1.0,5,124000
2174,2635,3,1Fam,2014,62,9856,True,True,True,0,5,1,2.0,5,169000
2175,2637,3,1Fam,1668,60,9600,True,True,True,0,3,1,1.0,5,135000
2176,2638,3,1Fam,1657,60,5520,True,True,True,1,4,1,1.0,4,111500
2177,2639,3,1Fam,1416,60,9600,True,True,True,0,3,1,1.0,6,156500
2178,2640,3,1Fam,1641,60,9600,True,True,True,1,3,1,1.5,7,178000
2179,2641,3,1Fam,1428,58,6451,True,True,True,0,4,1,1.0,7,139900
2180,2642,3,1Fam,1004,66,3960,True,True,True,1,2,1,1.0,7,105000
2181,2643,3,1Fam,813,70,5684,False,True,True,0,2,1,1.0,6,110000
2182,2644,3,2fmCon,1951,56,7745,True,True,True,0,4,2,2.0,4,111500
2183,2646,3,1Fam,844,50,5633,False,True,True,0,2,1,1.0,5,111500
2184,2648,3,1Fam,864,60,7200,False,True,True,0,2,1,1.0,4,105000
2185,2649,3,1Fam,1118,40,4400,True,True,True,0,2,1,1.0,6,116000
2186,2650,3,1Fam,1376,42,7614,True,True,True,0,2,1,1.0,3,96900
2187,2651,3,2fmCon,960,50,6000,False,True,True,0,3,1,1.0,5,135500
2188,2652,3,1Fam,1566,50,6000,True,True,True,0,5,1,1.5,5,139000
2189,2653,3,1Fam,492,52,7830,False,True,True,0,1,1,1.0,3,61500
2190,2654,3,1Fam,1182,56,9576,True,True,True,0,3,1,1.5,6,120000
2191,2655,3,1Fam,1163,49,5820,False,True,True,0,3,1,1.0,3,126175
2192,2656,3,1Fam,840,48,5747,False,True,True,0,2,1,1.0,3,64000
2193,2657,3,2fmCon,1928,69,9142,True,True,True,0,4,2,2.0,6,137000
2194,2658,3,1Fam,1774,60,9600,True,True,True,0,4,2,2.0,4,87000
2195,2659,3,1Fam,1768,60,10800,True,True,True,1,2,1,1.5,7,163000
2196,2660,3,1Fam,2104,70,6300,True,True,True,0,5,1,2.0,7,155000
2197,2661,3,1Fam,1440,63,5000,True,True,True,0,3,1,1.0,5,79000
2198,2662,3,1Fam,1690,65,8850,True,True,True,1,3,1,1.0,7,144000
2199,2663,3,1Fam,1368,60,3600,True,True,True,0,3,1,1.0,6,114504
2200,2664,3,1Fam,1762,60,7200,True,True,True,0,4,1,1.5,7,157000
2201,2667,3,Duplex,1248,33,5976,True,True,False,0,2,2,2.0,5,93500
2202,2668,2,1Fam,960,65,9750,False,True,True,0,3,1,1.0,5,125000
2203,2671,3,1Fam,1577,65,6435,True,True,True,1,3,1,1.0,6,140200
2204,2672,3,1Fam,1827,69,11737,True,True,True,1,2,1,1.0,6,202500
2205,2673,3,1Fam,1664,50,5000,True,True,True,1,3,1,2.0,6,159000
2206,2674,3,2fmCon,1118,65,7800,True,True,True,1,3,1,1.0,5,119900
2207,2675,3,1Fam,1176,52,6240,False,True,True,1,3,1,1.0,6,114500
2208,2676,3,1Fam,1344,55,6240,True,True,True,0,3,1,1.0,5,115000
2209,2679,3,1Fam,912,52,6240,True,False,False,0,2,1,1.0,4,80500
2210,2681,3,1Fam,1324,51,6120,True,True,True,0,3,1,1.0,5,110000
2211,2682,3,1Fam,1103,50,6000,False,True,True,1,2,1,1.0,6,110500
2212,2683,3,1Fam,616,50,6000,False,True,True,0,2,1,1.0,5,89000
2213,2684,3,1Fam,1048,58,6380,False,True,True,1,2,1,1.0,5,113000
2214,2685,3,1Fam,816,50,11672,False,True,True,0,2,1,1.0,5,109000
2215,2687,2,2fmCon,960,60,9873,False,True,True,0,3,1,1.0,4,129000
2216,2688,3,1Fam,1635,59,5310,True,True,True,0,2,1,1.0,6,117000
2217,2691,3,1Fam,1330,60,7518,True,True,True,0,3,1,1.0,5,116500
2218,2693,3,1Fam,1376,50,8600,True,True,True,1,3,1,2.0,6,119500
2219,2694,3,1Fam,1360,60,7200,True,True,True,0,2,1,1.5,5,125500
2220,2695,3,1Fam,1077,60,9786,False,True,True,1,3,1,1.0,3,91000
2221,2696,3,2fmCon,754,60,6780,False,True,False,0,2,1,1.0,6,84500
2222,2698,3,1Fam,1422,82,12375,True,True,True,1,3,1,1.0,5,137500
2223,2700,3,1Fam,1640,100,21370,False,False,True,1,3,1,1.0,5,131000
2224,2702,3,1Fam,1032,55,8250,False,False,True,1,2,1,1.0,5,125000
2225,2703,3,1Fam,879,50,5220,False,True,True,0,2,1,1.0,5,80000
2226,2704,0,1Fam,1073,50,5500,False,True,True,0,2,1,2.0,7,157000
2227,2705,2,1Fam,1382,75,11235,False,True,True,1,3,1,1.5,4,148000
2228,2706,2,Duplex,1296,72,10791,False,False,True,0,2,2,2.0,4,90000
2229,2707,2,1Fam,1068,70,8414,False,True,True,0,3,1,1.0,6,154500
2230,2708,2,1Fam,1064,74,11327,False,True,True,1,3,1,1.0,5,153600
2231,2710,2,1Fam,934,80,10366,False,True,True,0,2,1,1.0,6,132000
2232,2712,2,1Fam,1159,74,11553,False,True,True,1,3,1,1.5,5,158000
2233,2713,2,1Fam,1400,74,7844,True,True,True,1,3,1,1.5,6,149500
2234,2714,2,1Fam,1458,74,9535,False,True,True,1,3,1,1.5,5,165000
2235,2715,2,1Fam,1721,78,10335,False,True,True,1,3,1,2.5,5,180000
2236,2716,2,1Fam,1040,74,7176,False,True,True,1,3,1,1.0,6,160500
2237,2717,2,Duplex,1967,74,9662,False,True,True,0,6,2,2.0,5,156500
2238,2718,2,Duplex,1949,75,8235,False,True,True,0,6,2,2.0,5,157000
2239,2719,2,1Fam,1920,74,13650,True,True,True,1,4,1,2.0,5,172500
2240,2720,2,1Fam,1803,88,13125,False,True,True,1,3,1,2.0,5,155000
2241,2722,3,1Fam,872,74,17529,False,True,True,1,2,1,1.0,5,105000
2242,2723,2,1Fam,960,74,10246,False,True,True,0,0,1,0.0,4,145000
2243,2724,2,1Fam,1437,74,14175,False,True,True,1,3,1,1.5,5,168000
2244,2725,2,1Fam,1830,88,20355,False,True,True,1,2,1,1.0,7,278000
2245,2726,2,1Fam,1000,87,13050,False,True,True,1,1,1,1.0,5,164000
2246,2727,3,1Fam,2287,81,15593,True,True,True,1,3,1,2.0,7,225000
2247,2728,2,1Fam,810,72,10820,False,True,True,0,2,1,1.0,5,130000
2248,2729,2,1Fam,894,100,13350,False,True,True,1,3,1,1.0,5,142500
2249,2730,2,Twnhs,1700,88,1700,True,True,True,0,2,1,2.5,7,148400
2250,2732,3,1Fam,1350,75,9375,False,True,True,1,3,1,1.5,4,146000
2251,2734,3,1Fam,2008,78,7800,True,True,True,0,3,1,3.0,5,225000
2252,2735,2,1Fam,2201,66,19690,True,True,True,1,4,1,2.0,6,274970
2253,2738,2,1Fam,1560,78,11679,False,True,True,1,3,1,2.0,5,182000
2254,2739,3,1Fam,1488,80,12048,False,False,True,1,3,1,1.0,5,135000
2255,2740,3,1Fam,1057,70,10519,False,True,True,0,3,1,1.0,5,137000
2256,2741,3,1Fam,1855,75,9525,True,True,True,0,4,1,2.0,6,136900
2257,2742,3,1Fam,1609,75,9525,True,True,True,0,5,1,1.5,6,149900
2258,2743,3,1Fam,1148,57,6420,False,True,True,0,2,1,1.0,5,123500
2259,2744,3,1Fam,1124,77,8335,False,False,False,1,3,1,1.0,5,93000
2260,2745,3,1Fam,1456,50,7585,True,True,True,1,4,1,1.0,5,91500
2261,2746,2,1Fam,1298,70,11200,False,True,True,1,3,1,2.0,6,180000
2262,2748,1,1Fam,1911,80,9554,True,True,True,1,3,1,2.5,8,215000
2263,2749,1,Duplex,1440,73,9069,False,True,True,0,2,2,2.0,6,224500
2264,2752,0,1Fam,1220,64,7406,False,True,True,0,2,1,2.0,7,194000
2265,2753,0,1Fam,1294,64,6762,False,True,True,1,2,1,2.0,7,193879
2266,2754,0,1Fam,1614,86,11210,False,True,True,0,3,1,2.0,7,221500
2267,2755,0,1Fam,1498,73,8990,False,True,True,0,2,1,2.0,7,204900
2268,2756,0,1Fam,1962,73,8760,True,True,True,0,3,1,2.5,7,239799
2269,2757,0,1Fam,1846,90,13377,False,True,True,1,3,1,2.0,6,233555
2270,2758,0,1Fam,1734,78,11645,False,True,True,0,3,1,2.0,7,260000
2271,2759,0,1Fam,1590,78,11645,False,True,True,0,2,1,2.5,8,294900
2272,2760,0,1Fam,1809,91,10984,True,True,True,0,3,1,2.5,7,209700
2273,2761,0,1Fam,1614,78,9316,False,True,True,1,3,1,2.0,7,225000
2274,2762,0,1Fam,1596,78,9316,True,True,True,0,3,1,2.5,7,181000
2275,2765,2,1Fam,988,88,21453,False,True,True,1,1,1,1.0,6,180000
2276,2768,1,1Fam,914,57,8846,False,True,True,0,2,1,1.0,5,148000
2277,2769,1,1Fam,1100,95,13015,False,True,True,0,3,1,1.5,5,145000
2278,2770,1,1Fam,1499,65,12438,True,True,True,1,3,1,2.5,6,187000
2279,2771,1,1Fam,1425,71,8685,False,True,True,0,3,1,2.0,7,193000
2280,2772,1,1Fam,990,43,13568,False,True,True,0,3,1,1.0,5,156000
2281,2773,1,1Fam,1525,70,9100,False,True,True,0,3,1,2.0,7,235000
2282,2774,1,1Fam,1494,79,9236,False,True,True,0,3,1,2.0,6,217000
2283,2775,1,1Fam,1588,78,10264,False,True,True,0,3,1,2.0,7,214000
2284,2776,1,1Fam,1749,68,9272,True,True,True,0,3,1,2.5,7,196000
2285,2777,1,1Fam,1779,72,13426,True,True,True,1,3,1,2.5,7,217000
2286,2778,0,1Fam,1861,95,13450,True,True,True,0,3,1,2.5,7,200000
2287,2779,0,1Fam,1776,65,14006,True,True,True,1,3,1,2.5,7,192500
2288,2781,2,1Fam,954,55,10780,False,True,True,0,3,1,1.0,5,132500
2289,2782,2,1Fam,1388,50,8340,True,True,True,0,3,1,1.5,6,157500
2290,2783,2,1Fam,1282,42,10385,False,True,True,0,3,1,2.0,6,174000
2291,2784,2,1Fam,971,69,9920,False,True,True,1,3,1,1.5,5,128500
2292,2787,2,1Fam,864,60,7200,False,True,True,0,3,1,1.0,5,119900
2293,2789,0,1Fam,1989,90,11367,True,True,True,1,3,1,2.5,8,255000
2294,2790,0,1Fam,1762,71,9930,True,True,True,0,3,1,2.5,7,222000
2295,2791,1,1Fam,1755,45,9468,True,True,True,1,3,1,2.5,6,214000
2296,2792,0,1Fam,1358,71,11088,False,True,True,1,1,1,1.5,8,220000
2297,2793,0,1Fam,1787,71,14781,False,True,True,1,3,1,2.0,8,275000
2298,2794,0,1Fam,1909,70,8726,True,True,True,0,4,1,2.5,7,197000
2299,2795,0,1Fam,1654,71,8125,False,True,True,0,3,1,2.0,7,230000
2300,2796,1,1Fam,2214,67,10566,True,True,True,1,3,1,2.5,8,268500
2301,2797,1,1Fam,2049,71,21533,True,True,True,1,4,1,2.5,7,210900
2302,2798,1,1Fam,1939,90,11250,True,True,True,1,3,1,2.5,7,227000
2303,2799,1,1Fam,1995,90,11250,True,True,True,1,4,1,2.5,7,237000
2304,2800,1,1Fam,2097,75,9750,True,True,True,1,3,1,2.5,7,274300
2305,2801,0,1Fam,1836,70,9100,False,True,True,1,3,1,2.0,7,216837
2306,2802,0,TwnhsE,848,37,4435,False,True,True,0,1,1,1.0,6,133000
2307,2803,0,TwnhsE,848,37,4435,False,True,True,1,1,1,1.0,6,155900
2308,2805,0,1Fam,1390,70,8810,False,True,True,0,3,1,2.0,7,207000
2309,2806,0,1Fam,1948,41,12393,True,True,True,1,4,1,2.5,7,195000
2310,2807,0,1Fam,1700,70,9135,False,True,True,0,3,1,2.0,6,200000
2311,2808,0,1Fam,1737,74,8581,True,True,True,0,3,1,2.5,7,203160
2312,2809,0,1Fam,1611,70,8400,True,True,True,0,3,1,2.5,7,195800
2313,2810,0,1Fam,1552,84,10084,False,True,True,0,3,1,2.0,7,212900
2314,2811,0,1Fam,1720,89,11645,True,True,True,0,3,1,2.5,7,196500
2315,2812,0,1Fam,1336,65,8772,False,True,True,0,3,1,2.0,7,198000
2316,2813,0,1Fam,1500,68,8846,True,True,True,0,3,1,2.5,6,173900
2317,2814,0,1Fam,1456,65,8461,True,True,True,1,3,1,2.5,6,163990
2318,2815,0,1Fam,1310,65,8767,False,True,True,1,3,1,2.0,7,164990
2319,2816,3,1Fam,1436,67,8777,True,True,True,0,3,1,2.0,4,98000
2320,2818,3,1Fam,1220,67,8877,False,True,True,0,2,1,1.0,4,102000
2321,2819,2,Duplex,1012,38,7840,False,True,False,0,4,0,2.0,6,127500
2322,2820,2,Duplex,980,35,9400,False,True,False,0,4,0,2.0,6,127500
2323,2822,0,1Fam,1724,62,7162,True,True,True,1,3,1,2.5,7,196500
2324,2823,0,1Fam,914,75,8050,False,True,False,0,2,1,1.0,6,117250
2325,2824,0,1Fam,2314,90,11060,True,True,True,1,3,1,2.5,7,229000
2326,2825,0,TwnhsE,1072,35,3675,False,True,True,0,2,1,1.0,5,145000
2327,2826,0,TwnhsE,1072,35,3675,False,True,True,0,2,1,2.0,6,140000
2328,2827,0,TwnhsE,1072,35,3675,False,True,True,0,2,1,1.0,6,142500
2329,2828,0,Twnhs,1709,24,2522,True,True,True,0,3,1,2.0,7,134000
2330,2829,0,Twnhs,1709,24,2522,True,True,True,0,3,1,2.0,7,130000
2331,2830,0,Twnhs,1709,24,2522,True,True,True,0,3,1,2.0,6,130000
2332,2831,0,Twnhs,1709,24,2522,True,True,True,0,3,1,2.0,7,137500
2333,2832,0,TwnhsE,1708,32,3363,True,True,True,0,3,1,2.0,7,130000
2334,2833,3,1Fam,936,56,6956,True,True,True,0,3,1,1.0,4,97900
2335,2834,3,1Fam,1338,72,7822,True,True,True,0,3,1,2.0,6,92000
2336,2835,3,1Fam,1669,62,8707,True,True,True,0,4,1,1.5,4,107000
2337,2836,3,1Fam,1184,58,8410,True,True,False,0,5,1,1.0,5,81000
2338,2837,3,1Fam,1221,60,9738,True,True,True,0,4,1,1.0,5,104900
2339,2838,3,1Fam,864,60,8172,False,True,True,0,2,1,1.0,5,115000
2340,2840,3,1Fam,1250,45,8248,True,True,True,0,3,1,1.5,5,116000
2341,2842,3,1Fam,2230,60,6204,True,True,True,0,5,1,1.0,4,118500
2342,2843,3,1Fam,498,60,8088,False,True,True,0,1,1,1.0,2,35000
2343,2844,3,1Fam,1273,76,11388,True,True,True,0,3,1,1.0,4,121000
2344,2845,3,2fmCon,1928,58,7082,True,True,False,0,5,2,2.0,5,160000
2345,2846,3,1Fam,1595,60,8400,True,True,True,1,2,1,1.0,6,140000
2346,2847,3,1Fam,1551,60,10890,True,True,True,0,3,1,2.0,5,137000
2347,2849,3,1Fam,1479,43,7000,True,True,True,1,3,1,1.0,7,160000
